FIPS_Code,Less_hschool_diploma_2015_2019,Hschool_diploma_only_2015_2019,some_college,Fouryr_college_degree_or_higher,Value,state,county_name,total_votes,winning_party
37133,"8,890","31,389","40,395",22.9,22029,NORTH CAROLINA,ONSLOW,9972,REPUBLICAN
37135,"6,544","12,281","17,432",59.7,18446,NORTH CAROLINA,ORANGE,4522,REPUBLICAN
37137,"1,195","3,086","3,822",18.5,1899,NORTH CAROLINA,PAMLICO,717,DEMOCRAT
37139,"3,495","8,616","8,866",22.1,5386,NORTH CAROLINA,PASQUOTANK,78,DEMOCRAT
37141,"5,201","11,764","13,723",27.9,7117,NORTH CAROLINA,PENDER,7772,DEMOCRAT
37143,"1,325","2,900","3,833",20.2,2007,NORTH CAROLINA,PERQUIMANS,891,REPUBLICAN
37145,"3,794","10,498","9,416",15.6,5998,NORTH CAROLINA,PERSON,9335,REPUBLICAN
37147,"11,652","25,786","35,591",32.7,33512,NORTH CAROLINA,PITT,8379,DEMOCRAT
37149,"1,469","3,990","5,809",29.1,2476,NORTH CAROLINA,POLK,827,REPUBLICAN
37151,"18,383","33,208","31,965",15.7,19996,NORTH CAROLINA,RANDOLPH,9266,DEMOCRAT
37153,"5,852","9,839","10,084",15.7,11234,NORTH CAROLINA,RICHMOND,8510,REPUBLICAN
37155,"19,384","28,607","25,839",13.7,39748,NORTH CAROLINA,ROBESON,9629,REPUBLICAN
37157,"11,344","22,845","21,418",15.1,16504,NORTH CAROLINA,ROCKINGHAM,77,DEMOCRAT
37159,"13,881","31,514","33,394",18.5,19063,NORTH CAROLINA,ROWAN,5581,DEMOCRAT
37161,"7,735","15,554","16,045",17.8,12158,NORTH CAROLINA,RUTHERFORD,6702,REPUBLICAN
37163,"8,793","14,553","13,356",13.7,10471,NORTH CAROLINA,SAMPSON,877,REPUBLICAN
37165,"4,676","8,013","7,262",15.5,9168,NORTH CAROLINA,SCOTLAND,540,REPUBLICAN
37167,"6,332","14,366","14,965",17.3,6470,NORTH CAROLINA,STANLY,96,REPUBLICAN
37169,"5,450","13,443","9,978",14.1,5844,NORTH CAROLINA,STOKES,82,REPUBLICAN
37171,"10,449","14,725","16,575",18,11338,NORTH CAROLINA,SURRY,5422,REPUBLICAN
37173,"1,983","2,994","3,036",18.2,2253,NORTH CAROLINA,SWAIN,7,DEMOCRAT
37175,"2,811","6,858","7,600",32.6,4388,NORTH CAROLINA,TRANSYLVANIA,7873,REPUBLICAN
37177,805,"1,129",835,10.6,861,NORTH CAROLINA,TYRRELL,676,REPUBLICAN
37179,"15,286","36,207","43,712",35.4,17281,NORTH CAROLINA,UNION,6877,REPUBLICAN
37181,"5,891","11,136","8,572",14.8,8143,NORTH CAROLINA,VANCE,8860,DEMOCRAT
37183,"49,941","107,848","179,118",52.8,87375,NORTH CAROLINA,WAKE,738,REPUBLICAN
37185,"2,680","5,333","4,237",15.8,4083,NORTH CAROLINA,WARREN,975,DEMOCRAT
37187,"1,333","3,059","2,842",11.5,2438,NORTH CAROLINA,WASHINGTON,680,REPUBLICAN
37189,"2,927","6,584","8,832",42.2,10793,NORTH CAROLINA,WATAUGA,57,REPUBLICAN
37191,"12,724","25,058","28,725",19,22456,NORTH CAROLINA,WAYNE,72,DEMOCRAT
37193,"9,795","15,647","16,062",15.8,10228,NORTH CAROLINA,WILKES,9366,REPUBLICAN
37195,"10,950","17,460","16,191",19.6,17258,NORTH CAROLINA,WILSON,49,REPUBLICAN
37197,"4,726","9,053","9,860",11.6,5189,NORTH CAROLINA,YADKIN,994,DEMOCRAT
37199,"2,046","4,386","4,095",20.3,2537,NORTH CAROLINA,YANCEY,977,DEMOCRAT
38000,"36,394","130,842","179,075",30,77327,,,,
38001,90,564,568,25.6,232,NORTH DAKOTA,ADAMS,981,REPUBLICAN
38003,589,"2,409","2,398",29.4,977,NORTH DAKOTA,BARNES,3568,REPUBLICAN
38005,536,"1,153","1,591",16.2,1578,NORTH DAKOTA,BENSON,822,DEMOCRAT
38007,74,233,213,26.3,90,NORTH DAKOTA,BILLINGS,72,DEMOCRAT
38009,376,"1,260","1,813",24,586,NORTH DAKOTA,BOTTINEAU,821,DEMOCRAT
38011,233,738,643,24.2,238,NORTH DAKOTA,BOWMAN,228,DEMOCRAT
38013,111,416,630,22.8,185,NORTH DAKOTA,BURKE,994,REPUBLICAN
38015,"3,656","14,514","22,910",35.8,6304,NORTH DAKOTA,BURLEIGH,34744,REPUBLICAN
38017,"5,793","22,448","38,654",40.2,20189,NORTH DAKOTA,CASS,42619,REPUBLICAN
38019,221,856,"1,112",19.5,336,NORTH DAKOTA,CAVALIER,474,DEMOCRAT
38021,288,925,"1,156",28.8,494,NORTH DAKOTA,DICKEY,608,DEMOCRAT
38023,115,587,705,18.5,239,NORTH DAKOTA,DIVIDE,904,REPUBLICAN
38025,273,"1,027","1,102",21.3,428,NORTH DAKOTA,DUNN,342,DEMOCRAT
38027,175,485,563,26.2,222,NORTH DAKOTA,EDDY,854,REPUBLICAN
38029,311,861,827,18.2,434,NORTH DAKOTA,EMMONS,237,DEMOCRAT
38031,224,603,873,26.7,276,NORTH DAKOTA,FOSTER,373,DEMOCRAT
38033,92,326,524,26.9,206,NORTH DAKOTA,GOLDEN VALLEY,871,REPUBLICAN
38035,"2,030","9,184","15,456",35.6,8769,NORTH DAKOTA,GRAND FORKS,16987,REPUBLICAN
38037,173,630,627,18.1,337,NORTH DAKOTA,GRANT,207,DEMOCRAT
38039,188,586,528,25.8,207,NORTH DAKOTA,GRIGGS,907,REPUBLICAN
38041,247,646,769,13,290,NORTH DAKOTA,HETTINGER,196,DEMOCRAT
38043,163,602,700,17.7,348,NORTH DAKOTA,KIDDER,221,DEMOCRAT
38045,408,854,964,24.6,485,NORTH DAKOTA,LAMOURE,527,DEMOCRAT
38047,166,458,485,19.6,237,NORTH DAKOTA,LOGAN,930,REPUBLICAN
38049,382,"1,391","1,479",21.4,685,NORTH DAKOTA,MCHENRY,564,DEMOCRAT
38051,363,660,664,15.6,335,NORTH DAKOTA,MCINTOSH,261,DEMOCRAT
38053,737,"2,263","2,913",25.8,1107,NORTH DAKOTA,MCKENZIE,814,DEMOCRAT
38055,525,"2,346","2,631",20.8,876,NORTH DAKOTA,MCLEAN,4198,REPUBLICAN
38057,515,"1,616","2,555",21.7,624,NORTH DAKOTA,MERCER,704,DEMOCRAT
38059,"1,775","6,435","7,809",26.9,2416,NORTH DAKOTA,MORTON,3872,DEMOCRAT
38061,502,"2,223","2,500",20.4,1000,NORTH DAKOTA,MOUNTRAIL,2824,REPUBLICAN
38063,179,637,822,25,315,NORTH DAKOTA,NELSON,586,DEMOCRAT
38065,112,396,507,21.1,207,NORTH DAKOTA,OLIVER,918,REPUBLICAN
38067,530,"1,615","1,884",20.6,583,NORTH DAKOTA,PEMBINA,786,DEMOCRAT
38069,198,"1,047","1,105",21,434,NORTH DAKOTA,PIERCE,497,DEMOCRAT
38071,637,"2,265","2,895",26.4,1361,NORTH DAKOTA,RAMSEY,3577,REPUBLICAN
38073,344,"1,352","1,393",19.1,438,NORTH DAKOTA,RANSOM,945,DEMOCRAT
38075,79,573,692,20.1,202,NORTH DAKOTA,RENVILLE,220,DEMOCRAT
38077,978,"2,856","4,470",21.3,1904,NORTH DAKOTA,RICHLAND,5072,REPUBLICAN
38079,"1,034","2,142","3,499",19.6,3632,NORTH DAKOTA,ROLETTE,2482,DEMOCRAT
38081,228,"1,023","1,043",18.5,290,NORTH DAKOTA,SARGENT,738,DEMOCRAT
38083,136,408,386,14.6,219,NORTH DAKOTA,SHERIDAN,688,REPUBLICAN
38085,384,762,853,15,1333,NORTH DAKOTA,SIOUX,804,DEMOCRAT
38087,54,155,194,25.9,101,NORTH DAKOTA,SLOPE,44,DEMOCRAT
38089,"1,937","6,524","7,310",22.4,2622,NORTH DAKOTA,STARK,2499,DEMOCRAT
38091,47,322,511,30.9,139,NORTH DAKOTA,STEELE,652,REPUBLICAN
38093,"1,331","4,938","4,876",23.7,2064,NORTH DAKOTA,STUTSMAN,6994,REPUBLICAN
38095,139,548,657,17,231,NORTH DAKOTA,TOWNER,830,REPUBLICAN
38097,357,"1,414","2,096",28.9,618,NORTH DAKOTA,TRAILL,2522,REPUBLICAN
38099,"1,112","2,506","2,676",17.2,1221,NORTH DAKOTA,WALSH,3324,REPUBLICAN
38101,"2,740","13,049","15,001",29.3,5859,NORTH DAKOTA,WARD,7293,DEMOCRAT
38103,380,963,934,22.2,464,NORTH DAKOTA,WELLS,442,DEMOCRAT
38105,"2,127","6,048","8,909",23.6,2366,NORTH DAKOTA,WILLIAMS,2169,DEMOCRAT
39000,"767,378","2,634,997","2,318,076",28.3,1474285,,,,
39001,"3,764","8,453","4,268",13.2,5200,OHIO,ADAMS,9870,REPUBLICAN
39003,"6,705","26,855","22,494",18.9,12452,OHIO,ALLEN,33116,REPUBLICAN
39005,"4,090","14,759","9,205",20.9,6407,OHIO,ASHLAND,6541,DEMOCRAT
39007,"9,592","30,576","18,645",14.3,17508,OHIO,ASHTABULA,26890,REPUBLICAN
39009,"3,691","12,994","9,132",30.2,14839,OHIO,ATHENS,14772,DEMOCRAT
39011,"2,275","13,482","9,403",18.9,3297,OHIO,AUGLAIZE,4651,DEMOCRAT
39013,"4,950","21,329","15,648",16.7,7355,OHIO,BELMONT,9138,DEMOCRAT
39015,"3,687","13,851","8,315",14.9,5162,OHIO,BROWN,4380,DEMOCRAT
39017,"22,809","80,103","66,907",30.2,43439,OHIO,BUTLER,69613,DEMOCRAT
39019,"2,072","9,767","5,204",13.3,2992,OHIO,CARROLL,3251,DEMOCRAT
39021,"2,373","12,404","7,756",16.1,2941,OHIO,CHAMPAIGN,5062,DEMOCRAT
39023,"10,393","34,897","29,607",18.7,18960,OHIO,CLARK,39032,REPUBLICAN
39025,"13,727","45,549","41,164",28.6,16710,OHIO,CLERMONT,74570,REPUBLICAN
39027,"3,286","11,032","8,539",18.9,6041,OHIO,CLINTON,4697,DEMOCRAT
39029,"8,518","33,218","21,499",14.9,12955,OHIO,COLUMBIANA,35726,REPUBLICAN
39031,"3,678","11,993","6,328",13.2,4517,OHIO,COSHOCTON,4125,DEMOCRAT
39033,"2,898","13,790","8,529",14.4,6000,OHIO,CRAWFORD,4916,DEMOCRAT
39035,"89,084","242,977","258,465",32.5,195758,OHIO,CUYAHOGA,416176,DEMOCRAT
39037,"3,227","16,523","9,938",15.8,6115,OHIO,DARKE,4731,DEMOCRAT
39039,"2,291","10,918","8,045",18,3264,OHIO,DEFIANCE,5981,DEMOCRAT
39041,"4,754","24,084","31,343",54.3,9863,OHIO,DELAWARE,66356,REPUBLICAN
39043,"4,414","19,980","16,827",23.2,8414,OHIO,ERIE,22160,REPUBLICAN
39045,"7,669","35,512","32,370",27.6,12549,OHIO,FAIRFIELD,50797,REPUBLICAN
39047,"2,810","9,011","4,609",16.3,3777,OHIO,FAYETTE,9473,REPUBLICAN
39049,"76,076","211,911","228,536",40,172890,OHIO,FRANKLIN,409144,DEMOCRAT
39051,"2,494","11,977","9,164",17.6,2889,OHIO,FULTON,6664,DEMOCRAT
39053,"3,311","8,514","5,564",15.9,4790,OHIO,GALLIA,2990,DEMOCRAT
39055,"6,296","16,261","17,344",38,5083,OHIO,GEAUGA,34143,REPUBLICAN
39057,"6,959","27,461","33,782",39.2,15932,OHIO,GREENE,52072,REPUBLICAN
39059,"3,955","11,678","7,719",14.6,5946,OHIO,GUERNSEY,4577,DEMOCRAT
39061,"47,402","144,418","149,234",37.9,116077,OHIO,HAMILTON,246266,DEMOCRAT
39063,"3,908","18,688","15,294",27.1,6877,OHIO,HANCOCK,26310,REPUBLICAN
39065,"2,020","9,208","4,839",16.2,4078,OHIO,HARDIN,9949,REPUBLICAN
39067,"1,447","5,254","3,000",11.6,2133,OHIO,HARRISON,5792,REPUBLICAN
39069,"1,225","8,352","5,986",17.2,2000,OHIO,HENRY,4062,DEMOCRAT
39071,"4,376","13,322","7,714",13.4,6643,OHIO,HIGHLAND,3799,DEMOCRAT
39073,"2,181","9,102","5,815",14.4,4177,OHIO,HOCKING,9737,REPUBLICAN
39075,"11,048","8,443","3,682",9.7,3952,OHIO,HOLMES,1994,DEMOCRAT
39077,"4,521","18,184","11,012",14.4,5719,OHIO,HURON,7759,DEMOCRAT
39079,"3,667","9,338","5,982",14.5,5491,OHIO,JACKSON,3311,DEMOCRAT
39081,"4,240","21,169","14,393",15.8,10733,OHIO,JEFFERSON,22828,REPUBLICAN
39083,"3,524","16,081","11,530",23,6664,OHIO,KNOX,8589,DEMOCRAT
39085,"12,724","52,666","54,780",27.4,18914,OHIO,LAKE,73278,REPUBLICAN
39087,"5,293","18,636","12,178",14.9,9482,OHIO,LAWRENCE,7489,DEMOCRAT
39089,"9,968","40,297","36,581",26.1,16038,OHIO,LICKING,59514,REPUBLICAN
39091,"2,309","15,105","8,622",16.5,4751,OHIO,LOGAN,5055,DEMOCRAT
39093,"21,937","65,829","71,870",24.9,41735,OHIO,LORAIN,79520,REPUBLICAN
39095,"31,364","86,830","97,374",26.3,75402,OHIO,LUCAS,81763,REPUBLICAN
39097,"4,125","13,160","8,839",17.5,3808,OHIO,MADISON,5698,DEMOCRAT
39099,"14,875","61,634","47,614",24.2,40346,OHIO,MAHONING,59903,REPUBLICAN
39101,"5,602","20,601","14,298",12.5,8736,OHIO,MARION,8269,DEMOCRAT
39103,"6,142","38,487","37,497",33.9,9739,OHIO,MEDINA,64598,REPUBLICAN
39105,"2,707","6,907","4,736",13.1,3570,OHIO,MEIGS,8316,REPUBLICAN
39107,"2,123","12,233","7,706",18.3,2710,OHIO,MERCER,4030,DEMOCRAT
39109,"6,449","26,735","22,859",23.3,9324,OHIO,MIAMI,41371,REPUBLICAN
39111,"1,098","5,236","2,511",12.5,1881,OHIO,MONROE,5463,REPUBLICAN
39113,"36,126","101,192","125,596",27.9,78917,OHIO,MONTGOMERY,135064,DEMOCRAT
39115,"1,536","4,593","3,268",10.2,2236,OHIO,MORGAN,5041,REPUBLICAN
39117,"2,977","10,627","7,236",13.8,2967,OHIO,MORROW,4048,DEMOCRAT
39119,"7,177","24,388","17,653",16.1,12866,OHIO,MUSKINGUM,27867,REPUBLICAN
39121,"1,694","5,300","2,979",9.9,1657,OHIO,NOBLE,5135,REPUBLICAN
39123,"2,525","10,682","10,172",23.1,3215,OHIO,OTTAWA,9008,DEMOCRAT
39125,"1,234","6,216","3,494",15.6,1816,OHIO,PAULDING,7086,REPUBLICAN
39127,"3,127","11,707","6,833",12.2,5333,OHIO,PERRY,4098,DEMOCRAT
39129,"5,162","17,146","10,532",18.4,6177,OHIO,PICKAWAY,7304,DEMOCRAT
39131,"3,841","7,795","5,313",12.6,5191,OHIO,PIKE,9157,REPUBLICAN
39133,"8,024","38,519","28,228",29,18371,OHIO,PORTAGE,45990,REPUBLICAN
39135,"2,764","12,640","8,709",16.3,3602,OHIO,PREBLE,4493,DEMOCRAT
39137,"1,637","9,324","6,897",20.9,2397,OHIO,PUTNAM,3195,DEMOCRAT
39139,"11,062","33,313","24,765",18.3,15313,OHIO,RICHLAND,41472,REPUBLICAN
39141,"6,759","23,422","15,735",15.8,10803,OHIO,ROSS,22278,REPUBLICAN
39143,"3,950","17,378","13,068",16.1,5489,OHIO,SANDUSKY,18896,REPUBLICAN
39145,"7,993","21,764","14,782",15.7,15739,OHIO,SCIOTO,9080,DEMOCRAT
39147,"3,083","16,836","11,040",16.8,6338,OHIO,SENECA,8266,DEMOCRAT
39149,"3,157","13,363","9,779",18.7,4374,OHIO,SHELBY,4465,DEMOCRAT
39151,"21,769","99,295","79,469",22.8,46938,OHIO,STARK,75904,DEMOCRAT
39153,"31,386","114,876","110,574",32.5,75226,OHIO,SUMMIT,151668,DEMOCRAT
39155,"15,208","63,859","37,464",18.7,29809,OHIO,TRUMBULL,55194,REPUBLICAN
39157,"8,993","28,618","15,319",17.4,10162,OHIO,TUSCARAWAS,30458,REPUBLICAN
39159,"2,510","12,243","9,889",35.5,3033,OHIO,UNION,21669,REPUBLICAN
39161,"1,691","8,592","5,901",16.6,2359,OHIO,VAN WERT,3067,DEMOCRAT
39163,"1,769","3,996","2,216",12.8,2417,OHIO,VINTON,4632,REPUBLICAN
39165,"9,494","39,740","38,694",43,10308,OHIO,WARREN,87988,REPUBLICAN
39167,"4,070","17,433","13,638",18.8,6395,OHIO,WASHINGTON,9243,DEMOCRAT
39169,"10,290","29,775","19,324",22.2,11062,OHIO,WAYNE,36759,REPUBLICAN
39171,"2,423","10,851","8,440",15.2,3324,OHIO,WILLIAMS,4842,DEMOCRAT
39173,"4,589","24,781","24,359",33.5,13819,OHIO,WOOD,35757,REPUBLICAN
39175,"1,235","6,959","4,415",17.2,1609,OHIO,WYANDOT,8462,REPUBLICAN
40000,"310,453","812,102","808,024",25.5,578631,,,,
40001,"2,755","6,666","3,231",11.6,5192,OKLAHOMA,ADAIR,985,DEMOCRAT
40003,649,"1,638","1,130",21.8,735,OKLAHOMA,ALFALFA,87,REPUBLICAN
40005,"1,618","3,881","2,699",15,2493,OKLAHOMA,ATOKA,454,DEMOCRAT
40007,576,"1,241","1,029",19.9,557,OKLAHOMA,BEAVER,42,DEMOCRAT
40009,"2,145","5,348","4,797",16.8,4131,OKLAHOMA,BECKHAM,645,DEMOCRAT
40011,"1,215","2,524","2,125",16.5,1387,OKLAHOMA,BLAINE,84,DEMOCRAT
40013,"4,227","10,174","9,873",21.9,8070,OKLAHOMA,BRYAN,763,DEMOCRAT
40015,"2,848","8,107","5,624",15.4,5502,OKLAHOMA,CADDO,6146,REPUBLICAN
40017,"7,994","27,718","31,783",27.4,11747,OKLAHOMA,CANADIAN,9559,DEMOCRAT
40019,"3,859","11,844","9,924",20.5,6760,OKLAHOMA,CARTER,886,DEMOCRAT
40021,"4,102","9,536","8,791",26.3,10049,OKLAHOMA,CHEROKEE,993,DEMOCRAT
40023,"1,808","3,889","3,091",13.4,3247,OKLAHOMA,CHOCTAW,684,DEMOCRAT
40025,264,562,378,22.8,379,OKLAHOMA,CIMARRON,63,REPUBLICAN
40027,"14,531","43,903","59,952",33.4,31942,OKLAHOMA,CLEVELAND,7905,REPUBLICAN
40029,649,"1,558",887,17.3,978,OKLAHOMA,COAL,76,REPUBLICAN
40031,"7,704","25,348","27,117",22.2,19406,OKLAHOMA,COMANCHE,7990,DEMOCRAT
40033,615,"1,660","1,149",13.7,1042,OKLAHOMA,COTTON,96,REPUBLICAN
40035,"1,335","3,992","3,286",14.7,2434,OKLAHOMA,CRAIG,774,DEMOCRAT
40037,"6,147","19,474","14,800",17,9655,OKLAHOMA,CREEK,647,DEMOCRAT
40039,"2,095","5,284","5,386",24.8,4327,OKLAHOMA,CUSTER,994,REPUBLICAN
40041,"4,631","10,961","9,512",18.1,7437,OKLAHOMA,DELAWARE,952,DEMOCRAT
40043,200,"1,337",912,24,553,OKLAHOMA,DEWEY,25,DEMOCRAT
40045,399,970,879,20.1,494,OKLAHOMA,ELLIS,98,REPUBLICAN
40047,"4,909","14,671","11,684",22.9,7520,OKLAHOMA,GARFIELD,719,DEMOCRAT
40049,"2,554","8,389","4,957",14.7,4267,OKLAHOMA,GARVIN,7218,REPUBLICAN
40051,"3,704","14,993","11,132",19.9,6604,OKLAHOMA,GRADY,525,DEMOCRAT
40053,280,"1,109",874,24.6,474,OKLAHOMA,GRANT,96,REPUBLICAN
40055,679,"1,535","1,476",12.3,1102,OKLAHOMA,GREER,90,DEMOCRAT
40057,385,477,643,20.7,604,OKLAHOMA,HARMON,530,REPUBLICAN
40059,467,848,752,19.3,403,OKLAHOMA,HARPER,91,DEMOCRAT
40061,"1,323","3,243","2,703",16.2,2525,OKLAHOMA,HASKELL,897,REPUBLICAN
40063,"1,657","3,747","2,688",12.9,2511,OKLAHOMA,HUGHES,99,DEMOCRAT
40065,"2,396","4,328","5,594",23.3,4113,OKLAHOMA,JACKSON,4894,REPUBLICAN
40067,710,"1,750","1,141",14.7,1218,OKLAHOMA,JEFFERSON,63,REPUBLICAN
40069,"1,043","2,600","2,310",20.1,2261,OKLAHOMA,JOHNSTON,82,DEMOCRAT
40071,"3,881","9,567","10,474",18.9,6812,OKLAHOMA,KAY,836,REPUBLICAN
40073,"1,193","3,897","2,807",22.4,1389,OKLAHOMA,KINGFISHER,995,REPUBLICAN
40075,943,"2,297","1,866",17.2,1864,OKLAHOMA,KIOWA,97,DEMOCRAT
40077,862,"2,589","2,380",17.2,1753,OKLAHOMA,LATIMER,488,REPUBLICAN
40079,"5,557","13,870","9,405",14.6,9848,OKLAHOMA,LE FLORE,674,REPUBLICAN
40081,"3,030","9,703","7,347",15.5,4799,OKLAHOMA,LINCOLN,9950,REPUBLICAN
40083,"3,033","9,988","9,222",27.7,5729,OKLAHOMA,LOGAN,792,DEMOCRAT
40085,"1,186","2,798","1,837",13.5,1356,OKLAHOMA,LOVE,698,REPUBLICAN
40087,"2,584","8,580","8,438",25,2869,OKLAHOMA,MCCLAIN,945,DEMOCRAT
40089,"3,731","9,406","5,789",13.4,7079,OKLAHOMA,MCCURTAIN,7969,REPUBLICAN
40091,"2,045","6,160","4,225",13.9,3801,OKLAHOMA,MCINTOSH,863,REPUBLICAN
40093,592,"2,007","1,560",20,1005,OKLAHOMA,MAJOR,84,DEMOCRAT
40095,"2,375","4,037","3,242",14.8,3030,OKLAHOMA,MARSHALL,910,REPUBLICAN
40097,"3,769","11,038","9,155",14.3,7166,OKLAHOMA,MAYES,610,REPUBLICAN
40099,"1,528","3,683","2,793",17.4,2049,OKLAHOMA,MURRAY,591,DEMOCRAT
40101,"6,731","15,717","13,878",20.4,14622,OKLAHOMA,MUSKOGEE,4685,DEMOCRAT
40103,735,"3,209","1,992",23.2,1346,OKLAHOMA,NOBLE,759,REPUBLICAN
40105,794,"3,163","2,399",11.5,1484,OKLAHOMA,NOWATA,79,DEMOCRAT
40107,"1,694","3,279","2,343",11.6,3010,OKLAHOMA,OKFUSKEE,586,DEMOCRAT
40109,"64,784","131,920","152,823",32,116741,OKLAHOMA,OKLAHOMA,9860,DEMOCRAT
40111,"3,536","9,258","9,327",14.1,6916,OKLAHOMA,OKMULGEE,812,DEMOCRAT
40113,"3,896","12,649","10,645",18,6758,OKLAHOMA,OSAGE,978,DEMOCRAT
40115,"3,010","7,444","7,068",14.5,5569,OKLAHOMA,OTTAWA,6884,REPUBLICAN
40117,"1,268","4,988","3,150",16.6,2449,OKLAHOMA,PAWNEE,903,DEMOCRAT
40119,"3,444","12,078","12,023",37.4,16969,OKLAHOMA,PAYNE,5671,DEMOCRAT
40121,"4,043","11,861","10,141",16.1,8136,OKLAHOMA,PITTSBURG,603,DEMOCRAT
40123,"2,678","8,180","7,010",28.2,5087,OKLAHOMA,PONTOTOC,899,DEMOCRAT
40125,"5,720","17,475","15,891",18.3,10272,OKLAHOMA,POTTAWATOMIE,3786,DEMOCRAT
40127,"1,324","3,341","2,081",14.3,2613,OKLAHOMA,PUSHMATAHA,92,DEMOCRAT
40129,286,900,888,16.2,478,OKLAHOMA,ROGER MILLS,83,REPUBLICAN
40131,"4,913","19,774","21,614",24.9,9458,OKLAHOMA,ROGERS,5944,REPUBLICAN
40133,"2,573","5,565","5,892",14.3,5192,OKLAHOMA,SEMINOLE,807,REPUBLICAN
40135,"5,316","10,976","8,023",14.4,8864,OKLAHOMA,SEQUOYAH,623,REPUBLICAN
40137,"3,832","12,759","8,528",16.9,6272,OKLAHOMA,STEPHENS,987,REPUBLICAN
40139,"3,501","3,250","3,091",22.1,2844,OKLAHOMA,TEXAS,568,DEMOCRAT
40141,"1,130","1,678","1,345",17.3,1420,OKLAHOMA,TILLMAN,84,REPUBLICAN
40143,"45,008","107,747","136,949",31.8,91457,OKLAHOMA,TULSA,7364,DEMOCRAT
40145,"5,036","17,618","18,503",23.2,6639,OKLAHOMA,WAGONER,4680,REPUBLICAN
40147,"3,409","12,053","9,906",28.5,6540,OKLAHOMA,WASHINGTON,928,DEMOCRAT
40149,750,"3,128","2,096",20.8,1343,OKLAHOMA,WASHITA,544,REPUBLICAN
40151,574,"1,679","1,659",30.3,1179,OKLAHOMA,WOODS,959,REPUBLICAN
40153,"1,686","5,488","3,910",19.4,2306,OKLAHOMA,WOODWARD,489,DEMOCRAT
41000,"269,250","659,085","994,695",33.7,474302,,,,
41001,"1,080","3,723","4,329",23.7,2139,OREGON,BAKER,7352,REPUBLICAN
41003,"2,263","7,337","15,783",54.1,14418,OREGON,BENTON,35827,DEMOCRAT
41005,"19,240","61,576","100,791",37.4,29818,OREGON,CLACKAMAS,139043,DEMOCRAT
41007,"2,259","7,600","11,672",24.4,4779,OREGON,CLATSOP,12916,DEMOCRAT
41009,"3,192","12,441","14,335",18.5,4444,OREGON,COLUMBIA,17150,REPUBLICAN
41011,"5,316","14,369","19,443",17.8,9867,OREGON,COOS,21829,REPUBLICAN
41013,"1,711","5,706","6,325",19.8,2627,OREGON,CROOK,3801,DEMOCRAT
41015,"1,777","5,010","7,016",24.6,3054,OREGON,CURRY,8484,REPUBLICAN
41017,"8,562","29,577","49,483",35.4,18047,OREGON,DESCHUTES,65962,DEMOCRAT
41019,"8,394","26,031","32,218",17.3,12949,OREGON,DOUGLAS,43298,REPUBLICAN
41021,143,435,598,17.4,204,OREGON,GILLIAM,834,REPUBLICAN
41023,620,"1,990","1,874",18.9,1088,OREGON,GRANT,929,DEMOCRAT
41025,448,"1,947","1,948",18.4,1031,OREGON,HARNEY,894,DEMOCRAT
41027,"2,942","3,442","4,342",32,1943,OREGON,HOOD RIVER,8764,DEMOCRAT
41029,"15,385","40,404","56,078",27.8,29613,OREGON,JACKSON,63869,REPUBLICAN
41031,"2,100","4,972","5,989",19.4,3546,OREGON,JEFFERSON,7189,REPUBLICAN
41033,"6,151","19,761","26,755",17.5,13663,OREGON,JOSEPHINE,31751,REPUBLICAN
41035,"5,593","14,532","17,417",20,11225,OREGON,KLAMATH,25308,REPUBLICAN
41037,796,"2,031","2,099",16.4,1259,OREGON,LAKE,792,DEMOCRAT
41039,"20,772","59,472","98,036",30.5,52146,OREGON,LANE,80336,REPUBLICAN
41041,"3,203","10,223","14,710",24.9,7208,OREGON,LINCOLN,17385,DEMOCRAT
41043,"9,145","25,202","35,757",19.3,16161,OREGON,LINN,43486,REPUBLICAN
41045,"3,733","6,207","7,118",13.7,5732,OREGON,MALHEUR,8187,REPUBLICAN
41047,"33,022","59,570","78,609",23.5,41154,OREGON,MARION,80872,DEMOCRAT
41049,"1,739","2,374","2,415",9,1465,OREGON,MORROW,3586,REPUBLICAN
41051,"50,082","99,565","168,325",45.9,95902,OREGON,MULTNOMAH,82995,REPUBLICAN
41053,"4,853","12,577","19,473",31,7949,OREGON,POLK,23732,REPUBLICAN
41055,134,399,502,17.3,222,OREGON,SHERMAN,921,REPUBLICAN
41057,"2,056","5,666","7,711",21.8,3182,OREGON,TILLAMOOK,8354,REPUBLICAN
41059,"8,897","14,401","18,561",17.2,10260,OREGON,UMATILLA,21270,REPUBLICAN
41061,"1,279","5,645","6,314",24.5,3513,OREGON,UNION,4254,DEMOCRAT
41063,378,"1,569","2,088",26.4,875,OREGON,WALLOWA,3404,REPUBLICAN
41065,"2,492","5,320","6,905",19.6,3174,OREGON,WASCO,7035,REPUBLICAN
41067,"31,602","70,243","122,815",44.4,48575,OREGON,WASHINGTON,99073,REPUBLICAN
41069,92,407,434,14.9,231,OREGON,WHEELER,711,REPUBLICAN
41071,"7,799","17,361","26,427",26.9,10838,OREGON,YAMHILL,29551,REPUBLICAN
42000,"848,910","3,106,571","2,184,466",31.4,1481193,,,,
42001,"8,041","28,744","19,188",22.3,7548,PENNSYLVANIA,ADAMS,37523,REPUBLICAN
